% CAPS-DAQ Version = 1.8.18
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.12.7
% os: 6.6.58-gff02fcbf94a4
% Serial Number: 326001
% Total hours of operation: 1360:31
% Part: lamp installed on: 2024-01-22 in use for: 0:00 hours
% Part: pump1 installed on: 2024-01-23 in use for: 0:00 hours
% Part: pump2 installed on: 2023-08-31 in use for: 0:00 hours
% Auto. Baseline  is   On
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%          0742           17           15           10
%            40            3            5            3
%             0            0          151          700
%             0           77   6.9600e+00          100
%    0.0000e+00            0            0            0
%    7.3000e-01   2.9095e+02   0.0000e+00   6.3437e+00
%             0          111          136       326001
%    1.4402e+05            0   1.4200e+01   2.3408e+05
%    2.9729e+02   6.1100e+00           16         DHCP
%    10.80.0.61  caps-326001           35            1
%             0   2.9747e+05   7.5438e+02   1.0972e+00
%    1.8909e+04   5.3542e-01   1.1923e+01         2000
%           -20          588           17            5
%           650          950          166           13
%             0          294   1.9200e+00   5.2500e+00
%             0 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Scattering,Loss,Pressure,Temperature,Signal,LossRef,Status,WC,SignalRef,RawScatRef,RawScat,SDR,WCRef,Timestamp
3864997529.929,1364.662,1248.891,1293.579,756.33,297.58,34003,291.018,10136,0.339,144079.244,18955.921,68707,12,0.535,2026/06/22 14:25:29.936
3864997530.940,1370.090,1260.722,1297.540,756.18,297.59,33749,291.018,10136,0.338,144079.244,18955.921,68401,12,0.535,2026/06/22 14:25:30.950
3864997531.929,1384.100,1262.440,1307.765,755.87,297.58,33518,291.018,10136,0.335,144079.244,18955.921,66929,12,0.535,2026/06/22 14:25:31.933
3864997532.932,1383.665,1262.639,1307.449,756.07,297.59,33554,291.018,10136,0.335,144079.244,18955.921,67045,12,0.535,2026/06/22 14:25:32.939
3864997533.929,1322.295,1206.815,1262.652,756.33,297.58,34638,291.018,10136,0.348,144079.244,18955.921,71089,12,0.535,2026/06/22 14:25:33.939
3864997534.933,1390.009,1265.499,1312.084,756.54,297.58,33478,291.018,10136,0.334,144079.244,18955.921,66553,12,0.535,2026/06/22 14:25:34.936
3864997535.943,1339.872,1213.089,1275.481,756.07,297.58,34265,291.018,10136,0.344,144079.244,18955.921,69244,12,0.535,2026/06/22 14:25:35.961
3864997536.929,1355.380,1237.415,1286.799,755.71,297.58,34065,291.018,10136,0.341,144079.244,18955.921,68947,12,0.535,2026/06/22 14:25:36.937
3864997537.930,1384.652,1276.455,1308.172,756.33,297.58,33668,291.018,10136,0.335,144079.244,18955.921,67924,12,0.535,2026/06/22 14:25:37.938
3864997538.933,1374.206,1253.991,1300.545,756.07,297.58,33900,291.018,10136,0.337,144079.244,18955.921,68018,12,0.535,2026/06/22 14:25:38.940
3864997539.935,1376.890,1252.043,1302.506,756.33,297.58,33666,291.018,10136,0.337,144079.244,18955.921,67235,12,0.535,2026/06/22 14:25:39.942
3864997540.942,1356.172,1235.765,1287.379,756.07,297.58,34101,291.018,10136,0.341,144079.244,18955.921,68865,12,0.535,2026/06/22 14:25:40.951
3864997541.926,1359.137,1249.422,1289.544,756.07,297.58,34199,291.018,10136,0.340,144079.244,18955.921,69578,12,0.535,2026/06/22 14:25:41.935
3864997542.933,1342.719,1219.377,1277.562,756.54,297.59,34190,291.018,10136,0.344,144079.244,18955.921,69216,12,0.535,2026/06/22 14:25:42.933
3864997543.932,1353.443,1230.804,1285.388,756.18,297.58,34229,291.018,10136,0.342,144079.244,18955.921,69068,12,0.535,2026/06/22 14:25:43.933
3864997544.934,1380.548,1266.655,1305.171,755.71,297.58,33872,291.018,10136,0.336,144079.244,18955.921,68139,12,0.535,2026/06/22 14:25:44.941
3864997545.930,1345.233,1219.851,1279.395,756.18,297.58,34313,291.018,10136,0.343,144079.244,18955.921,69288,12,0.535,2026/06/22 14:25:45.933
3864997546.926,1344.021,1219.665,1278.509,756.07,297.58,34230,291.018,10136,0.343,144079.244,18955.921,69208,12,0.535,2026/06/22 14:25:46.933
3864997547.930,1353.455,1246.543,1285.400,756.54,297.58,34150,291.018,10136,0.342,144079.244,18955.921,69780,12,0.535,2026/06/22 14:25:47.939
3864997548.932,1335.332,1205.416,1272.167,756.18,297.58,34429,291.018,10136,0.345,144079.244,18955.921,69508,12,0.535,2026/06/22 14:25:48.930
3864997549.926,1378.758,1253.094,1303.868,756.07,297.58,33741,291.018,10136,0.336,144079.244,18955.921,67295,12,0.535,2026/06/22 14:25:49.933
3864997550.931,1361.764,1250.883,1291.463,756.33,297.59,34137,291.018,10136,0.340,144079.244,18955.921,69320,12,0.535,2026/06/22 14:25:50.933
3864997551.951,1359.790,1241.528,1290.022,756.18,297.58,34047,291.018,10136,0.340,144079.244,18955.921,68783,12,0.535,2026/06/22 14:25:51.963
3864997552.926,1369.443,1246.002,1297.070,756.33,297.58,33817,291.018,10136,0.338,144079.244,18955.921,67797,12,0.535,2026/06/22 14:25:52.933
3864997553.925,1373.025,1242.519,1299.682,756.07,297.58,33595,291.018,10136,0.338,144079.244,18955.921,66887,12,0.535,2026/06/22 14:25:53.935
3864997554.929,1343.989,1226.319,1278.486,756.18,297.59,34403,291.018,10136,0.343,144079.244,18955.921,69936,12,0.535,2026/06/22 14:25:54.940
3864997555.926,1343.440,1222.185,1278.089,756.54,297.59,34251,291.018,10136,0.344,144079.244,18955.921,69439,12,0.535,2026/06/22 14:25:55.937
3864997556.940,1351.161,1234.250,1283.723,756.18,297.58,34230,291.018,10136,0.342,144079.244,18955.921,69446,12,0.535,2026/06/22 14:25:56.949
3864997557.929,1380.973,1269.653,1305.484,756.07,297.58,33802,291.018,10136,0.336,144079.244,18955.921,68124,12,0.535,2026/06/22 14:25:57.943
3864997558.930,1374.842,1249.154,1301.011,756.33,297.58,33618,291.018,10136,0.337,144079.244,18955.921,67145,12,0.535,2026/06/22 14:25:58.932
3864997559.931,1362.019,1237.456,1291.646,755.87,297.58,33906,291.018,10136,0.340,144079.244,18955.921,68099,12,0.535,2026/06/22 14:25:59.948
3864997560.925,1321.110,1202.642,1261.786,756.33,297.58,34609,291.018,10136,0.348,144079.244,18955.921,70885,12,0.535,2026/06/22 14:26:00.932
3864997561.927,1349.118,1231.369,1282.231,756.18,297.58,34165,291.018,10136,0.342,144079.244,18955.921,69319,12,0.535,2026/06/22 14:26:01.931
3864997562.925,1363.796,1250.587,1292.942,755.71,297.58,34163,291.018,10136,0.339,144079.244,18955.921,69193,12,0.535,2026/06/22 14:26:02.940
3864997563.931,1327.316,1205.464,1266.317,756.33,297.58,34563,291.018,10136,0.347,144079.244,18955.921,70440,12,0.535,2026/06/22 14:26:03.932
3864997564.925,1361.290,1242.999,1291.115,756.07,297.58,34011,291.018,10136,0.340,144079.244,18955.921,68671,12,0.535,2026/06/22 14:26:04.932
3864997565.929,1341.237,1220.229,1276.481,756.54,297.58,34258,291.018,10136,0.344,144079.244,18955.921,69522,12,0.535,2026/06/22 14:26:05.941
3864997566.925,1373.214,1264.587,1299.821,756.18,297.58,33934,291.018,10136,0.337,144079.244,18955.921,68735,12,0.535,2026/06/22 14:26:06.931
3864997567.941,1389.743,1278.504,1311.886,756.07,297.58,33803,291.018,10136,0.334,144079.244,18955.921,67904,12,0.535,2026/06/22 14:26:07.952
3864997568.923,1348.802,1235.012,1282.002,756.33,297.58,34345,291.018,10136,0.342,144079.244,18955.921,69914,12,0.535,2026/06/22 14:26:08.932
3864997569.927,1353.945,1221.923,1285.755,756.18,297.58,34055,291.018,10136,0.341,144079.244,18955.921,68186,12,0.535,2026/06/22 14:26:09.936
3864997570.924,1339.558,1225.976,1275.253,756.33,297.58,34362,291.018,10136,0.344,144079.244,18955.921,70196,12,0.535,2026/06/22 14:26:10.931
3864997571.931,1339.815,1224.197,1275.439,756.07,297.58,34512,291.018,10136,0.344,144079.244,18955.921,70380,12,0.535,2026/06/22 14:26:11.944
3864997572.924,1333.268,1214.476,1270.656,755.71,297.58,34404,291.018,10136,0.346,144079.244,18955.921,70144,12,0.535,2026/06/22 14:26:12.932
3864997573.928,1374.674,1263.583,1300.888,756.33,297.58,33901,291.018,10136,0.337,144079.244,18955.921,68498,12,0.535,2026/06/22 14:26:13.943
3864997574.929,1341.115,1223.140,1276.388,756.07,297.58,34601,291.018,10136,0.344,144079.244,18955.921,70394,12,0.535,2026/06/22 14:26:14.931
3864997575.930,1397.476,1263.610,1317.529,755.87,297.59,33246,291.018,10136,0.333,144079.244,18955.921,65428,12,0.535,2026/06/22 14:26:15.931
3864997576.927,1359.301,1240.462,1289.662,755.87,297.58,34055,291.018,10136,0.340,144079.244,18955.921,68780,12,0.535,2026/06/22 14:26:16.939
3864997577.922,1368.168,1252.271,1296.136,756.07,297.58,33935,291.018,10136,0.339,144079.244,18955.921,68474,12,0.535,2026/06/22 14:26:17.937
3864997578.929,1351.517,1222.823,1283.985,756.54,297.59,34156,291.018,10136,0.342,144079.244,18955.921,68632,12,0.535,2026/06/22 14:26:18.943
3864997579.928,1396.778,1278.161,1317.022,756.07,297.58,33293,291.018,10136,0.333,144079.244,18955.921,66321,12,0.535,2026/06/22 14:26:19.942
3864997580.928,1351.613,1224.295,1284.047,755.50,297.58,34111,291.018,10136,0.342,144079.244,18955.921,68616,12,0.535,2026/06/22 14:26:20.944
3864997581.930,1347.133,1229.619,1280.783,756.33,297.58,34364,291.018,10136,0.343,144079.244,18955.921,69786,12,0.535,2026/06/22 14:26:21.944
3864997582.928,1345.437,1227.003,1279.547,756.54,297.58,34198,291.018,10136,0.343,144079.244,18955.921,69440,12,0.535,2026/06/22 14:26:22.942
3864997583.941,1335.689,1212.002,1272.431,756.54,297.58,34445,291.018,10136,0.345,144079.244,18955.921,69887,12,0.535,2026/06/22 14:26:23.952
3864997584.931,1324.850,1211.248,1264.515,756.18,297.58,34773,291.018,10136,0.347,144079.244,18955.921,71411,12,0.535,2026/06/22 14:26:24.944
3864997585.928,1371.076,1253.973,1298.260,756.07,297.58,34163,291.018,10136,0.338,144079.244,18955.921,68794,12,0.535,2026/06/22 14:26:25.938
3864997586.929,1322.020,1210.818,1262.452,756.54,297.58,34765,291.018,10136,0.348,144079.244,18955.921,71607,12,0.535,2026/06/22 14:26:26.941
3864997587.930,1369.240,1244.308,1296.918,755.87,297.58,33863,291.018,10136,0.338,144079.244,18955.921,67814,12,0.535,2026/06/22 14:26:27.941
3864997588.937,1358.763,1244.072,1289.273,756.33,297.58,34122,291.018,10136,0.340,144079.244,18955.921,69157,12,0.535,2026/06/22 14:26:28.941
3864997589.933,1325.148,1205.910,1264.732,756.07,297.58,34599,291.018,10136,0.347,144079.244,18955.921,70719,12,0.535,2026/06/22 14:26:29.945
3864997590.925,1356.703,1245.168,1287.768,756.18,297.58,34071,291.018,10136,0.341,144079.244,18955.921,69280,12,0.535,2026/06/22 14:26:30.937
3864997591.931,1357.616,1240.153,1288.436,756.33,297.58,34194,291.018,10136,0.341,144079.244,18955.921,69179,12,0.535,2026/06/22 14:26:31.942
3864997592.930,1362.568,1243.323,1292.050,756.18,297.58,33912,291.018,10136,0.340,144079.244,18955.921,68387,12,0.535,2026/06/22 14:26:32.944
3864997593.939,1341.928,1226.594,1276.980,755.87,297.58,34472,291.018,10136,0.344,144079.244,18955.921,70261,12,0.535,2026/06/22 14:26:33.951
3864997594.926,1339.899,1221.481,1275.500,756.07,297.58,34323,291.018,10136,0.344,144079.244,18955.921,69834,12,0.535,2026/06/22 14:26:34.937
3864997595.932,1319.123,1204.648,1260.335,756.18,297.58,34856,291.018,10136,0.349,144079.244,18955.921,71676,12,0.535,2026/06/22 14:26:35.944
3864997596.929,1328.553,1197.866,1267.220,756.33,297.58,34430,291.018,10136,0.347,144079.244,18955.921,69630,12,0.535,2026/06/22 14:26:36.937
3864997597.930,1338.589,1218.442,1274.544,756.07,297.58,34420,291.018,10136,0.345,144079.244,18955.921,69966,12,0.535,2026/06/22 14:26:37.943
3864997598.925,1410.968,1291.179,1327.380,756.07,297.58,33166,291.018,10136,0.330,144079.244,18955.921,65653,12,0.535,2026/06/22 14:26:38.938
3864997599.932,1517.376,1391.236,1405.061,756.33,297.58,31328,291.018,10136,0.309,144079.244,18955.921,59176,12,0.535,2026/06/22 14:26:39.943
3864997600.929,1547.987,1412.622,1427.403,755.87,297.58,30844,291.018,10136,0.304,144079.244,18955.921,57160,12,0.535,2026/06/22 14:26:40.937
3864997601.923,1553.735,1405.138,1431.600,756.07,297.58,30476,291.018,10136,0.303,144079.244,18955.921,55823,12,0.535,2026/06/22 14:26:41.930
3864997602.929,1564.768,1429.313,1439.654,756.07,297.58,30502,291.018,10136,0.301,144079.244,18955.921,56131,12,0.535,2026/06/22 14:26:42.942
3864997603.925,1546.244,1404.599,1426.133,756.18,297.58,30776,291.018,10136,0.304,144079.244,18955.921,56823,12,0.535,2026/06/22 14:26:43.935
3864997604.929,1561.343,1416.792,1437.155,756.18,297.58,30487,291.018,10136,0.301,144079.244,18955.921,55828,12,0.535,2026/06/22 14:26:44.939
3864997605.931,1548.381,1404.703,1427.693,756.18,297.58,30795,291.018,10136,0.304,144079.244,18955.921,56727,12,0.535,2026/06/22 14:26:45.943
3864997606.932,1581.097,1470.135,1451.573,755.87,297.58,30456,291.018,10136,0.298,144079.244,18955.921,56600,12,0.535,2026/06/22 14:26:46.944
3864997607.929,1589.995,1451.668,1458.071,756.18,297.59,30373,291.018,10136,0.296,144079.244,18955.921,55197,12,0.535,2026/06/22 14:26:47.942
3864997608.931,1569.733,1429.400,1443.280,756.18,297.58,30443,291.018,10136,0.300,144079.244,18955.921,55718,12,0.535,2026/06/22 14:26:48.943
3864997609.948,1579.189,1450.040,1450.183,756.18,297.58,30466,291.018,10136,0.298,144079.244,18955.921,55969,12,0.535,2026/06/22 14:26:49.961
3864997610.928,1590.369,1470.322,1458.345,756.33,297.58,30449,291.018,10136,0.296,144079.244,18955.921,56017,12,0.535,2026/06/22 14:26:50.939
3864997611.928,1554.663,1411.647,1432.276,755.87,297.58,30652,291.018,10136,0.303,144079.244,18955.921,56345,12,0.535,2026/06/22 14:26:51.940
3864997612.930,1578.585,1446.953,1449.740,755.87,297.57,30317,291.018,10136,0.298,144079.244,18955.921,55615,12,0.535,2026/06/22 14:26:52.939
3864997613.924,1554.143,1422.982,1431.899,756.18,297.58,30763,291.018,10136,0.303,144079.244,18955.921,57032,12,0.535,2026/06/22 14:26:53.924
3864997614.942,1554.335,1427.968,1432.039,756.18,297.58,30727,291.018,10136,0.303,144079.244,18955.921,57151,12,0.535,2026/06/22 14:26:54.957
3864997615.929,1543.456,1378.834,1424.095,755.87,297.58,30757,291.018,10136,0.305,144079.244,18955.921,55929,12,0.535,2026/06/22 14:26:55.942
3864997616.928,1563.290,1421.585,1438.578,756.33,297.58,30548,291.018,10136,0.301,144079.244,18955.921,56006,12,0.535,2026/06/22 14:26:56.939
3864997617.928,1563.586,1435.197,1438.793,756.33,297.59,30542,291.018,10136,0.301,144079.244,18955.921,56508,12,0.535,2026/06/22 14:26:57.939
3864997618.929,1609.372,1471.407,1472.218,756.33,297.58,30036,291.018,10136,0.293,144079.244,18955.921,54152,12,0.535,2026/06/22 14:26:58.942
3864997619.937,1602.398,1470.231,1467.125,756.07,297.58,30193,291.018,10136,0.294,144079.244,18955.921,54811,12,0.535,2026/06/22 14:26:59.947
3864997620.928,1579.486,1452.152,1450.397,755.87,297.58,30519,291.018,10136,0.298,144079.244,18955.921,56129,12,0.535,2026/06/22 14:27:00.942
3864997621.924,1583.051,1454.185,1453.001,756.07,297.59,30372,291.018,10136,0.297,144079.244,18955.921,55716,12,0.535,2026/06/22 14:27:01.927
3864997622.929,1567.642,1426.431,1441.752,756.07,297.58,30469,291.018,10136,0.300,144079.244,18955.921,55780,12,0.535,2026/06/22 14:27:02.940
3864997623.931,1563.605,1431.285,1438.805,756.07,297.58,30614,291.018,10136,0.301,144079.244,18955.921,56487,12,0.535,2026/06/22 14:27:03.943
3864997624.940,1604.104,1476.051,1468.370,756.07,297.58,29961,291.018,10136,0.294,144079.244,18955.921,54501,12,0.535,2026/06/22 14:27:04.942
3864997625.925,1557.400,1421.436,1434.273,755.71,297.58,30568,291.018,10136,0.302,144079.244,18955.921,56405,12,0.535,2026/06/22 14:27:05.927
3864997626.928,1573.472,1451.456,1446.009,756.18,297.57,30486,291.018,10136,0.299,144079.244,18955.921,56416,12,0.535,2026/06/22 14:27:06.939
3864997627.924,1530.782,1400.037,1414.846,756.18,297.58,31005,291.018,10136,0.307,144079.244,18955.921,58055,12,0.535,2026/06/22 14:27:07.936
3864997628.929,1559.242,1425.064,1435.621,756.07,297.58,30522,291.018,10136,0.302,144079.244,18955.921,56347,12,0.535,2026/06/22 14:27:08.942
3864997629.923,1575.944,1423.969,1447.813,756.07,297.58,30292,291.018,10136,0.299,144079.244,18955.921,54854,12,0.535,2026/06/22 14:27:09.931
3864997630.929,1566.287,1422.423,1440.762,755.87,297.58,30535,291.018,10136,0.301,144079.244,18955.921,55829,12,0.535,2026/06/22 14:27:10.942
3864997631.930,1575.910,1456.791,1447.789,756.18,297.58,30553,291.018,10136,0.299,144079.244,18955.921,56593,12,0.535,2026/06/22 14:27:11.943
3864997632.931,1559.568,1443.630,1435.855,755.71,297.58,30883,291.018,10136,0.302,144079.244,18955.921,57729,12,0.535,2026/06/22 14:27:12.943
3864997633.927,1534.884,1394.251,1417.838,755.87,297.58,31045,291.018,10136,0.306,144079.244,18955.921,57627,12,0.535,2026/06/22 14:27:13.939
3864997634.928,1564.690,1433.999,1439.598,756.07,297.58,30634,291.018,10136,0.301,144079.244,18955.921,56562,12,0.535,2026/06/22 14:27:14.941
3864997635.945,1554.800,1434.506,1432.382,756.54,297.58,30859,291.018,10136,0.303,144079.244,18955.921,57627,12,0.535,2026/06/22 14:27:15.955
3864997636.929,1593.037,1459.561,1460.289,755.87,297.58,30193,291.018,10136,0.296,144079.244,18955.921,54981,12,0.535,2026/06/22 14:27:16.942
3864997637.928,1550.077,1411.757,1428.932,756.33,297.58,30564,291.018,10136,0.303,144079.244,18955.921,56475,12,0.535,2026/06/22 14:27:17.941
3864997638.930,1616.293,1500.383,1477.268,756.07,297.58,30044,291.018,10136,0.292,144079.244,18955.921,54806,12,0.535,2026/06/22 14:27:18.944
3864997639.924,1539.495,1411.330,1421.204,755.87,297.58,31008,291.018,10136,0.305,144079.244,18955.921,57958,12,0.535,2026/06/22 14:27:19.927
3864997640.939,1571.070,1442.700,1444.260,756.69,297.58,30318,291.018,10136,0.300,144079.244,18955.921,55918,12,0.535,2026/06/22 14:27:20.952
3864997641.925,1572.833,1448.396,1445.543,756.18,297.58,30400,291.018,10136,0.299,144079.244,18955.921,56179,12,0.535,2026/06/22 14:27:21.939
3864997642.929,1535.048,1399.403,1417.957,755.87,297.58,30918,291.018,10136,0.306,144079.244,18955.921,57591,12,0.535,2026/06/22 14:27:22.942
3864997643.928,1568.425,1446.043,1442.325,756.18,297.58,30648,291.018,10136,0.300,144079.244,18955.921,56823,12,0.535,2026/06/22 14:27:23.942
3864997644.929,1555.752,1432.304,1433.075,756.33,297.58,30754,291.018,10136,0.302,144079.244,18955.921,57283,12,0.535,2026/06/22 14:27:24.946
3864997645.937,1557.554,1414.691,1434.389,756.18,297.58,30628,291.018,10136,0.302,144079.244,18955.921,56240,12,0.535,2026/06/22 14:27:25.951
3864997646.928,1551.884,1423.112,1430.249,756.07,297.58,30811,291.018,10136,0.303,144079.244,18955.921,57270,12,0.535,2026/06/22 14:27:26.936
3864997647.929,1558.347,1420.863,1434.967,756.07,297.58,30511,291.018,10136,0.302,144079.244,18955.921,56218,12,0.535,2026/06/22 14:27:27.943
3864997648.929,1562.752,1420.616,1438.183,756.07,297.58,30588,291.018,10136,0.301,144079.244,18955.921,56075,12,0.535,2026/06/22 14:27:28.935
3864997649.927,1546.538,1427.569,1426.346,756.07,297.58,30915,291.018,10136,0.304,144079.244,18955.921,57986,12,0.535,2026/06/22 14:27:29.940
3864997650.924,1548.184,1401.206,1427.551,756.33,297.58,30674,291.018,10136,0.304,144079.244,18955.921,56377,12,0.535,2026/06/22 14:27:30.937
3864997651.928,1548.190,1419.944,1427.553,756.18,297.58,30870,291.018,10136,0.304,144079.244,18955.921,57489,12,0.535,2026/06/22 14:27:31.938
3864997652.927,1618.010,1486.303,1478.519,755.87,297.58,30058,291.018,10136,0.291,144079.244,18955.921,54219,12,0.535,2026/06/22 14:27:32.938
3864997653.929,1586.104,1452.218,1455.231,756.18,297.58,30365,291.018,10136,0.297,144079.244,18955.921,55441,12,0.535,2026/06/22 14:27:33.942
3864997654.928,1565.572,1432.526,1440.243,756.18,297.58,30596,291.018,10136,0.301,144079.244,18955.921,56379,12,0.535,2026/06/22 14:27:34.941
3864997655.944,1524.945,1393.440,1410.585,756.18,297.58,31194,291.018,10136,0.308,144079.244,18955.921,58517,12,0.535,2026/06/22 14:27:35.958
3864997656.927,1586.502,1473.771,1455.522,756.18,297.58,30319,291.018,10136,0.297,144079.244,18955.921,56147,12,0.535,2026/06/22 14:27:36.942
3864997657.927,1552.315,1403.411,1430.565,756.18,297.57,30768,291.018,10136,0.303,144079.244,18955.921,56378,12,0.535,2026/06/22 14:27:37.940
3864997658.929,1538.815,1395.322,1420.710,756.18,297.58,30794,291.018,10136,0.306,144079.244,18955.921,56954,12,0.535,2026/06/22 14:27:38.942
3864997659.928,1553.368,1428.928,1431.331,755.87,297.58,30893,291.018,10136,0.303,144079.244,18955.921,57560,12,0.535,2026/06/22 14:27:39.942
3864997660.937,1510.991,1383.345,1400.398,756.18,297.58,31426,291.018,10136,0.311,144079.244,18955.921,59452,12,0.535,2026/06/22 14:27:40.953
3864997661.927,1588.103,1450.608,1456.687,755.87,297.58,30221,291.018,10136,0.297,144079.244,18955.921,54996,12,0.535,2026/06/22 14:27:41.940
3864997662.928,1601.538,1477.424,1466.497,756.18,297.58,30165,291.018,10136,0.294,144079.244,18955.921,55078,12,0.535,2026/06/22 14:27:42.939
3864997663.928,1539.596,1411.784,1421.283,756.54,297.58,30937,291.018,10136,0.305,144079.244,18955.921,57837,12,0.535,2026/06/22 14:27:43.943
3864997664.927,1545.882,1418.374,1425.869,756.18,297.57,30928,291.018,10136,0.304,144079.244,18955.921,57682,12,0.535,2026/06/22 14:27:44.940
3864997665.944,1561.242,1435.598,1437.077,755.71,297.58,30813,291.018,10136,0.301,144079.244,18955.921,57174,12,0.535,2026/06/22 14:27:45.959
3864997666.926,1557.093,1411.360,1434.050,755.87,297.58,30584,291.018,10136,0.302,144079.244,18955.921,56057,12,0.535,2026/06/22 14:27:46.938
3864997667.926,1574.825,1436.071,1446.996,756.07,297.58,30564,291.018,10136,0.299,144079.244,18955.921,55882,12,0.535,2026/06/22 14:27:47.940
3864997668.923,1528.118,1383.993,1412.902,756.33,297.58,30892,291.018,10136,0.307,144079.244,18955.921,57357,12,0.535,2026/06/22 14:27:48.938
3864997669.929,1572.754,1449.294,1445.487,756.33,297.58,30416,291.018,10136,0.299,144079.244,18955.921,56248,12,0.535,2026/06/22 14:27:49.943
3864997670.937,1562.146,1444.629,1437.742,756.18,297.58,30766,291.018,10136,0.301,144079.244,18955.921,57385,12,0.535,2026/06/22 14:27:50.955
3864997671.927,1538.621,1401.734,1420.571,756.54,297.58,31024,291.018,10136,0.306,144079.244,18955.921,57653,12,0.535,2026/06/22 14:27:51.936
3864997672.923,1533.676,1412.495,1416.958,756.18,297.58,31217,291.018,10136,0.306,144079.244,18955.921,58777,12,0.535,2026/06/22 14:27:52.932
3864997673.927,1550.383,1417.286,1429.155,756.18,297.58,30831,291.018,10136,0.303,144079.244,18955.921,57170,12,0.535,2026/06/22 14:27:53.940
3864997674.930,1560.252,1414.550,1436.359,756.18,297.58,30640,291.018,10136,0.302,144079.244,18955.921,56088,12,0.535,2026/06/22 14:27:54.941
3864997675.946,1589.550,1466.832,1457.746,756.07,297.58,30362,291.018,10136,0.296,144079.244,18955.921,55776,12,0.535,2026/06/22 14:27:55.960
3864997676.927,1554.628,1409.174,1432.254,756.33,297.58,30762,291.018,10136,0.303,144079.244,18955.921,56451,12,0.535,2026/06/22 14:27:56.940
3864997677.929,1562.095,1435.263,1437.705,756.33,297.58,30761,291.018,10136,0.301,144079.244,18955.921,57010,12,0.535,2026/06/22 14:27:57.932
3864997678.921,1562.488,1411.974,1437.990,756.07,297.58,30555,291.018,10136,0.301,144079.244,18955.921,55693,12,0.535,2026/06/22 14:27:58.935
3864997679.927,1555.518,1420.835,1432.905,756.33,297.57,30806,291.018,10136,0.302,144079.244,18955.921,56939,12,0.535,2026/06/22 14:27:59.941
3864997680.922,1433.513,1296.168,1343.840,756.18,297.57,32625,291.018,10136,0.326,144079.244,18955.921,63175,12,0.535,2026/06/22 14:28:00.936
3864997681.929,1373.988,1259.157,1300.388,756.33,297.57,33921,291.018,10136,0.337,144079.244,18955.921,68355,12,0.535,2026/06/22 14:28:01.943
3864997682.923,1282.118,1174.587,1233.318,755.87,297.57,35874,291.018,10136,0.356,144079.244,18955.921,75162,12,0.535,2026/06/22 14:28:02.936
3864997683.923,1152.227,1045.338,1138.500,756.07,297.58,38457,291.018,10136,0.385,144079.244,18955.921,83993,12,0.535,2026/06/22 14:28:03.937
3864997684.921,974.451,874.857,1008.718,755.50,297.58,43251,291.018,10136,0.427,144079.244,18955.921,99153,12,0.535,2026/06/22 14:28:04.939
3864997685.926,814.879,735.088,892.236,756.18,297.58,48787,291.018,10136,0.467,144079.244,18955.921,116468,12,0.535,2026/06/22 14:28:05.941
3864997686.936,729.072,658.596,829.599,756.33,297.58,52218,291.018,10136,0.489,144079.244,18955.921,125993,12,0.535,2026/06/22 14:28:06.952
3864997687.928,677.903,609.581,792.242,755.87,297.57,54950,291.018,10136,0.502,144079.244,18955.921,132123,12,0.535,2026/06/22 14:28:07.942
3864997688.927,655.775,587.596,776.088,755.87,297.57,55971,291.018,10136,0.507,144079.244,18955.921,134000,12,0.535,2026/06/22 14:28:08.941
3864997689.921,669.396,603.468,786.035,756.33,297.58,55169,291.018,10136,0.504,144079.244,18955.921,132952,12,0.535,2026/06/22 14:28:09.936
3864997690.922,680.942,616.300,794.464,756.33,297.58,54563,291.018,10136,0.501,144079.244,18955.921,132037,12,0.535,2026/06/22 14:28:10.928
3864997691.932,705.684,635.288,812.524,756.18,297.58,53607,291.018,10136,0.494,144079.244,18955.921,129030,12,0.535,2026/06/22 14:28:11.947
3864997692.922,695.920,625.799,805.395,756.07,297.58,53824,291.018,10136,0.497,144079.244,18955.921,129431,12,0.535,2026/06/22 14:28:12.938
3864997693.921,707.269,629.824,813.681,756.07,297.58,53430,291.018,10136,0.494,144079.244,18955.921,127233,12,0.535,2026/06/22 14:28:13.936
3864997694.927,698.748,629.586,807.460,756.07,297.58,53645,291.018,10136,0.496,144079.244,18955.921,129247,12,0.535,2026/06/22 14:28:14.941
3864997695.927,675.192,609.356,790.264,756.07,297.58,54723,291.018,10136,0.502,144079.244,18955.921,132040,12,0.535,2026/06/22 14:28:15.941
3864997696.922,685.223,620.398,797.587,756.18,297.58,54171,291.018,10136,0.500,144079.244,18955.921,131141,12,0.535,2026/06/22 14:28:16.929
