% CAPS-DAQ Version = 1.8.10
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.10.10
% os: 3.10.17-1.0.0-technologic+g86f7675
% Serial Number: 225001
% Auto. Baseline  is   Off
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%           742           17           15           10
%            40            3            5            3
%           188          131           99          700
%             0           77   1.4100e+01          100
%    5.0000e+00            0            0            0
%    7.9000e-01   3.6781e+02   0.0000e+00   1.2799e+01
%             0          111           25       225001
%    1.3147e+05            0   0.0000e+00   2.2913e+05
%    3.8061e+02   1.0000e+00           16         DHCP
%    10.80.0.47  caps-225001            0            0
%             0   2.9962e+05   7.5672e+02   1.1017e+00
%    0.0000e+00   0.0000e+00   0.0000e+00         2000
%           -20          588           17            5
%             0            0          156           13
%             0          294   1.9200e+00   5.2500e+00
%             1 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Loss,Pressure,Temperature,Signal,Span,Status,LastBaseline,Timestamp
3831978878.087,93.630,458.736,757.09,299.99,108995,0.79,10125,371.979,2025/06/05 14:34:38.967
3831978879.087,94.151,459.141,756.62,299.96,108937,0.79,10125,371.979,2025/06/05 14:34:39.959
3831978880.101,86.854,453.378,756.73,299.98,110306,0.79,10125,371.979,2025/06/05 14:34:40.972
3831978881.089,83.984,451.122,757.40,299.98,110674,0.79,10125,371.979,2025/06/05 14:34:41.969
3831978882.089,87.092,453.563,756.62,299.98,110381,0.79,10125,371.979,2025/06/05 14:34:42.967
3831978883.086,93.619,458.720,756.62,299.98,109029,0.79,10125,371.979,2025/06/05 14:34:43.963
3831978884.085,97.939,462.137,756.88,299.99,108235,0.79,10125,371.979,2025/06/05 14:34:44.960
3831978885.097,95.852,460.494,757.19,299.98,108789,0.79,10125,371.979,2025/06/05 14:34:45.982
3831978886.086,93.221,458.414,757.09,299.98,108906,0.79,10125,371.979,2025/06/05 14:34:46.969
3831978887.086,90.769,456.478,757.19,299.98,109218,0.79,10125,371.979,2025/06/05 14:34:47.968
3831978888.085,93.185,458.385,757.09,299.98,109026,0.79,10125,371.979,2025/06/05 14:34:48.963
3831978889.085,92.601,457.917,756.73,299.99,108929,0.79,10125,371.979,2025/06/05 14:34:49.961
3831978890.085,91.164,456.790,757.19,299.98,109404,0.79,10125,371.979,2025/06/05 14:34:50.975
3831978891.086,89.321,455.332,757.09,299.99,109778,0.79,10125,371.979,2025/06/05 14:34:51.973
3831978892.086,83.136,450.443,756.88,299.98,110962,0.79,10125,371.979,2025/06/05 14:34:52.975
3831978893.086,81.653,449.267,756.62,299.98,111244,0.79,10125,371.979,2025/06/05 14:34:53.968
3831978894.085,106.336,468.767,756.62,299.98,106556,0.79,10125,371.979,2025/06/05 14:34:54.965
3831978895.085,110.682,472.200,756.62,299.99,105921,0.79,10125,371.979,2025/06/05 14:34:55.978
3831978896.086,110.286,471.897,757.19,299.98,106054,0.79,10125,371.979,2025/06/05 14:34:56.975
3831978897.090,126.994,485.090,756.88,299.99,102892,0.79,10125,371.979,2025/06/05 14:34:57.982
3831978898.085,126.176,484.448,757.09,299.99,103220,0.79,10125,371.979,2025/06/05 14:34:58.966
3831978899.085,133.440,490.175,756.42,299.99,101889,0.79,10125,371.979,2025/06/05 14:34:59.964
3831978900.097,125.466,483.892,757.40,299.99,103254,0.79,10125,371.979,2025/06/05 14:35:00.980
3831978901.086,112.628,473.745,757.09,299.99,105312,0.79,10125,371.979,2025/06/05 14:35:01.980
3831978902.086,121.358,480.638,756.88,299.98,103760,0.79,10125,371.979,2025/06/05 14:35:02.979
3831978903.085,129.833,487.329,756.62,299.99,102811,0.79,10125,371.979,2025/06/05 14:35:03.973
3831978904.086,124.887,483.429,757.09,299.99,103397,0.79,10125,371.979,2025/06/05 14:35:04.972
3831978905.097,114.015,474.836,756.88,299.99,105242,0.79,10125,371.979,2025/06/05 14:35:05.990
3831978906.085,112.737,473.827,756.88,299.99,105358,0.79,10125,371.979,2025/06/05 14:35:06.977
3831978907.085,123.071,481.979,756.16,299.99,103679,0.79,10125,371.979,2025/06/05 14:35:07.979
3831978908.085,116.315,476.651,756.73,299.98,105048,0.79,10125,371.979,2025/06/05 14:35:08.980
3831978909.086,114.762,475.438,757.50,299.98,105151,0.79,10125,371.979,2025/06/05 14:35:09.981
3831978910.102,118.373,478.284,757.09,299.98,104499,0.79,10125,371.979,2025/06/05 14:35:10.998
3831978911.085,130.825,488.117,756.88,299.98,102387,0.79,10125,371.979,2025/06/05 14:35:11.983
3831978912.085,123.531,482.352,756.73,299.99,103513,0.79,10125,371.979,2025/06/05 14:35:12.985
3831978913.088,116.407,476.727,756.88,299.98,104923,0.79,10125,371.979,2025/06/05 14:35:13.986
3831978914.085,114.840,475.497,757.40,299.99,104902,0.79,10125,371.979,2025/06/05 14:35:14.990
3831978915.097,118.270,478.202,757.09,299.99,104644,0.79,10125,371.979,2025/06/05 14:35:15.996
3831978916.086,122.164,481.265,756.31,299.99,103651,0.79,10125,371.979,2025/06/05 14:35:16.982
3831978917.086,121.689,480.892,756.42,299.99,104228,0.79,10125,371.979,2025/06/05 14:35:17.983
3831978918.086,123.667,482.465,757.09,299.99,103841,0.79,10125,371.979,2025/06/05 14:35:18.978
3831978919.087,121.532,480.775,756.88,299.99,104123,0.79,10125,371.979,2025/06/05 14:35:19.980
3831978920.102,129.041,486.708,756.88,299.99,102786,0.79,10125,371.979,2025/06/05 14:35:20.997
3831978921.087,128.314,486.136,757.09,299.99,102806,0.79,10125,371.979,2025/06/05 14:35:21.994
3831978922.087,122.650,481.656,756.73,299.99,103412,0.79,10125,371.979,2025/06/05 14:35:22.985
3831978923.087,126.233,484.489,756.88,300.00,103225,0.79,10125,371.979,2025/06/05 14:35:23.985
3831978924.087,121.415,480.691,757.40,300.00,104065,0.79,10125,371.979,2025/06/05 14:35:24.985
3831978925.097,124.987,483.508,757.09,299.99,103487,0.79,10125,371.979,2025/06/05 14:35:26.003
3831978926.086,127.693,485.638,756.62,299.99,102891,0.79,10125,371.979,2025/06/05 14:35:26.990
3831978927.085,113.721,474.597,756.42,299.99,105081,0.79,10125,371.979,2025/06/05 14:35:27.992
3831978928.086,119.267,478.981,756.62,299.99,104376,0.79,10125,371.979,2025/06/05 14:35:28.995
3831978929.090,116.629,476.902,756.88,299.99,104678,0.79,10125,371.979,2025/06/05 14:35:29.998
3831978930.108,117.628,477.691,756.88,299.99,104610,0.79,10125,371.979,2025/06/05 14:35:31.008
3831978931.086,128.363,486.171,756.88,299.99,102697,0.79,10125,371.979,2025/06/05 14:35:31.993
3831978932.086,133.089,489.898,756.42,299.98,102293,0.79,10125,371.979,2025/06/05 14:35:32.995
3831978933.088,129.607,487.159,757.19,299.99,102459,0.79,10125,371.979,2025/06/05 14:35:33.996
3831978934.086,126.759,484.915,757.50,299.99,103360,0.79,10125,371.979,2025/06/05 14:35:34.998
3831978935.086,116.086,476.473,756.88,299.99,104695,0.79,10125,371.979,2025/06/05 14:35:36.000
3831978936.085,127.804,485.728,756.73,299.99,102740,0.79,10125,371.979,2025/06/05 14:35:37.001
3831978937.086,148.274,501.897,756.62,299.99,99603,0.79,10125,371.979,2025/06/05 14:35:38.002
3831978938.086,150.880,503.960,756.88,299.99,99379,0.79,10125,371.979,2025/06/05 14:35:39.002
3831978939.086,164.270,514.536,756.73,299.99,97368,0.79,10125,371.979,2025/06/05 14:35:40.004
3831978940.085,162.569,513.195,756.88,299.99,97424,0.79,10125,371.979,2025/06/05 14:35:41.005
3831978941.086,162.602,513.216,756.62,299.99,97490,0.79,10125,371.979,2025/06/05 14:35:42.005
3831978942.087,156.321,508.249,756.31,299.99,98240,0.79,10125,371.979,2025/06/05 14:35:43.007
3831978943.087,149.200,502.633,756.88,299.99,99642,0.79,10125,371.979,2025/06/05 14:35:44.007
3831978944.086,154.369,506.714,756.73,299.99,98665,0.79,10125,371.979,2025/06/05 14:35:45.008
3831978945.087,165.378,515.417,757.09,299.99,97043,0.79,10125,371.979,2025/06/05 14:35:46.009
3831978946.089,162.653,513.261,756.88,299.99,97057,0.79,10125,371.979,2025/06/05 14:35:47.010
3831978947.090,163.043,513.566,756.73,299.99,97237,0.79,10125,371.979,2025/06/05 14:35:48.013
3831978948.086,157.917,509.523,757.09,299.99,98113,0.79,10125,371.979,2025/06/05 14:35:48.999
3831978949.086,157.635,509.300,757.09,299.99,98214,0.79,10125,371.979,2025/06/05 14:35:50.001
3831978950.086,151.216,504.231,757.19,299.99,99210,0.79,10125,371.979,2025/06/05 14:35:51.018
3831978951.085,142.915,497.664,756.62,299.98,100341,0.79,10125,371.979,2025/06/05 14:35:52.005
3831978952.086,151.374,504.346,756.62,299.99,99210,0.79,10125,371.979,2025/06/05 14:35:53.007
3831978953.088,160.513,511.560,756.31,299.99,97711,0.79,10125,371.979,2025/06/05 14:35:54.009
3831978954.086,166.763,516.505,756.73,299.99,96861,0.79,10125,371.979,2025/06/05 14:35:55.010
3831978955.086,169.439,518.619,756.73,299.99,96485,0.79,10125,371.979,2025/06/05 14:35:56.014
3831978956.087,156.565,508.449,756.73,299.99,98104,0.79,10125,371.979,2025/06/05 14:35:57.015
3831978957.086,153.923,506.365,756.88,299.99,98644,0.79,10125,371.979,2025/06/05 14:35:58.001
3831978958.086,147.703,501.448,756.73,299.99,99426,0.79,10125,371.979,2025/06/05 14:35:59.003
3831978959.086,153.815,506.284,757.19,299.99,98831,0.79,10125,371.979,2025/06/05 14:36:00.013
3831978960.085,158.412,509.911,756.88,299.99,97995,0.79,10125,371.979,2025/06/05 14:36:01.013
3831978961.086,147.270,501.104,756.62,299.99,99921,0.79,10125,371.979,2025/06/05 14:36:02.015
3831978962.089,148.439,502.031,756.88,299.99,99653,0.79,10125,371.979,2025/06/05 14:36:03.016
3831978963.092,156.326,508.260,756.73,299.99,98386,0.79,10125,371.979,2025/06/05 14:36:04.018
3831978964.086,157.323,509.054,757.09,299.99,98168,0.79,10125,371.979,2025/06/05 14:36:05.020
3831978965.086,153.670,506.168,757.09,299.99,98527,0.79,10125,371.979,2025/06/05 14:36:06.023
3831978966.085,156.353,508.276,756.42,299.99,98316,0.79,10125,371.979,2025/06/05 14:36:07.013
3831978967.086,150.912,503.982,756.73,300.01,98897,0.79,10125,371.979,2025/06/05 14:36:08.017
3831978968.086,147.465,501.262,756.88,299.99,99556,0.79,10125,371.979,2025/06/05 14:36:09.020
3831978969.086,150.529,503.686,757.09,299.99,99186,0.79,10125,371.979,2025/06/05 14:36:10.022
3831978970.085,155.077,507.272,756.62,299.99,98689,0.79,10125,371.979,2025/06/05 14:36:11.017
3831978971.086,160.974,511.932,756.73,299.99,97944,0.79,10125,371.979,2025/06/05 14:36:12.019
3831978972.086,157.968,509.555,756.62,299.99,98258,0.79,10125,371.979,2025/06/05 14:36:13.021
3831978973.086,154.878,507.119,756.88,299.99,98809,0.79,10125,371.979,2025/06/05 14:36:14.023
3831978974.086,157.288,509.018,756.62,299.99,98172,0.79,10125,371.979,2025/06/05 14:36:15.029
3831978975.085,153.275,505.849,756.73,299.99,98859,0.79,10125,371.979,2025/06/05 14:36:16.015
3831978976.086,149.911,503.192,756.73,299.99,99217,0.79,10125,371.979,2025/06/05 14:36:17.015
3831978977.086,146.571,500.561,757.19,299.99,100030,0.79,10125,371.979,2025/06/05 14:36:18.015
3831978978.089,149.264,502.681,756.73,299.99,99651,0.79,10125,371.979,2025/06/05 14:36:19.018
3831978979.090,153.787,506.254,756.73,299.99,98966,0.79,10125,371.979,2025/06/05 14:36:20.034
3831978980.085,152.652,505.360,756.88,299.99,98826,0.79,10125,371.979,2025/06/05 14:36:21.019
3831978981.090,156.034,508.024,756.42,299.99,98516,0.79,10125,371.979,2025/06/05 14:36:22.035
3831978982.086,165.229,515.292,756.62,299.98,97238,0.79,10125,371.979,2025/06/05 14:36:23.020
3831978983.087,155.422,507.552,757.09,299.99,98524,0.79,10125,371.979,2025/06/05 14:36:24.021
3831978984.087,164.948,515.069,756.62,299.99,96828,0.79,10125,371.979,2025/06/05 14:36:25.022
3831978985.087,172.611,521.120,756.42,299.99,95622,0.79,10125,371.979,2025/06/05 14:36:26.040
3831978986.085,188.168,533.417,756.88,299.99,93689,0.79,10125,371.979,2025/06/05 14:36:27.026
3831978987.085,177.936,525.340,757.19,299.99,95080,0.79,10125,371.979,2025/06/05 14:36:28.028
3831978988.086,183.676,529.875,757.19,299.99,94308,0.79,10125,371.979,2025/06/05 14:36:29.029
3831978989.086,185.038,530.948,757.09,299.99,93906,0.79,10125,371.979,2025/06/05 14:36:30.030
3831978990.086,190.282,535.085,756.73,299.99,93515,0.79,10125,371.979,2025/06/05 14:36:31.031
3831978991.087,180.386,527.267,756.73,299.99,94797,0.79,10125,371.979,2025/06/05 14:36:32.032
3831978992.085,175.195,523.173,757.09,299.99,95780,0.79,10125,371.979,2025/06/05 14:36:33.033
3831978993.086,186.078,531.772,757.19,299.99,94296,0.79,10125,371.979,2025/06/05 14:36:34.035
3831978994.089,182.603,529.014,756.42,299.99,94567,0.79,10125,371.979,2025/06/05 14:36:35.037
3831978995.089,180.934,527.695,756.42,299.99,94596,0.79,10125,371.979,2025/06/05 14:36:36.037
3831978996.099,181.959,528.508,756.62,299.99,94500,0.79,10125,371.979,2025/06/05 14:36:37.054
3831978997.086,189.243,534.259,756.42,299.99,93569,0.79,10125,371.979,2025/06/05 14:36:38.039
3831978998.086,191.705,536.209,756.73,299.99,93045,0.79,10125,371.979,2025/06/05 14:36:39.041
3831978999.086,193.456,537.601,757.19,299.99,92939,0.79,10125,371.979,2025/06/05 14:36:40.042
3831979000.086,180.171,527.098,756.73,299.98,94872,0.79,10125,371.979,2025/06/05 14:36:41.044
3831979001.086,183.051,529.375,756.88,299.99,94392,0.79,10125,371.979,2025/06/05 14:36:42.046
3831979002.086,185.939,531.655,756.73,299.99,94184,0.79,10125,371.979,2025/06/05 14:36:43.034
3831979003.085,182.406,528.865,756.88,299.99,94595,0.79,10125,371.979,2025/06/05 14:36:44.038
3831979004.086,195.224,538.996,757.09,299.98,92577,0.79,10125,371.979,2025/06/05 14:36:45.042
3831979005.087,195.030,538.834,756.62,299.99,92585,0.79,10125,371.979,2025/06/05 14:36:46.043
3831979006.087,180.549,527.398,756.88,300.00,94882,0.79,10125,371.979,2025/06/05 14:36:47.061
3831979007.087,180.977,527.732,756.62,299.99,94618,0.79,10125,371.979,2025/06/05 14:36:48.048
3831979008.087,191.419,535.991,757.19,299.99,93255,0.79,10125,371.979,2025/06/05 14:36:49.049
3831979009.087,188.455,533.644,756.88,299.99,93618,0.79,10125,371.979,2025/06/05 14:36:50.051
3831979010.087,192.292,536.666,756.31,299.99,93043,0.79,10125,371.979,2025/06/05 14:36:51.052
3831979011.090,178.153,525.498,756.42,299.99,94971,0.79,10125,371.979,2025/06/05 14:36:52.057
3831979012.090,176.631,524.304,756.88,299.99,95276,0.79,10125,371.979,2025/06/05 14:36:53.055
3831979013.087,192.051,536.489,757.09,299.99,93112,0.79,10125,371.979,2025/06/05 14:36:54.038
3831979014.087,197.424,540.727,756.73,299.99,92323,0.79,10125,371.979,2025/06/05 14:36:55.045
3831979015.086,188.211,533.449,756.73,299.99,93610,0.79,10125,371.979,2025/06/05 14:36:56.052
3831979016.086,187.299,532.731,756.88,299.99,93768,0.79,10125,371.979,2025/06/05 14:36:57.058
3831979017.086,194.338,538.283,756.31,299.99,92689,0.79,10125,371.979,2025/06/05 14:36:58.049
3831979018.087,195.415,539.147,757.09,299.99,92434,0.79,10125,371.979,2025/06/05 14:36:59.056
3831979019.087,193.403,537.546,756.42,299.98,93171,0.79,10125,371.979,2025/06/05 14:37:00.049
3831979020.087,190.547,535.289,756.42,299.99,93356,0.79,10125,371.979,2025/06/05 14:37:01.053
3831979021.087,196.230,539.778,756.42,299.99,92461,0.79,10125,371.979,2025/06/05 14:37:02.070
3831979022.086,201.445,543.904,756.73,299.99,91726,0.79,10125,371.979,2025/06/05 14:37:03.056
3831979023.086,193.332,537.503,757.19,299.99,93021,0.79,10125,371.979,2025/06/05 14:37:04.056
3831979024.086,188.673,533.814,756.73,299.99,93523,0.79,10125,371.979,2025/06/05 14:37:05.059
3831979025.086,190.756,535.466,757.09,299.99,93203,0.79,10125,371.979,2025/06/05 14:37:06.053
3831979026.086,201.241,543.742,756.73,299.99,92147,0.79,10125,371.979,2025/06/05 14:37:07.069
3831979027.090,193.945,537.985,757.09,299.99,93257,0.79,10125,371.979,2025/06/05 14:37:08.064
3831979028.090,176.406,524.126,756.88,299.99,95108,0.79,10125,371.979,2025/06/05 14:37:09.062
3831979029.087,187.925,533.226,756.88,299.99,93492,0.79,10125,371.979,2025/06/05 14:37:10.059
3831979030.087,188.846,533.945,756.42,299.99,93691,0.79,10125,371.979,2025/06/05 14:37:11.063
3831979031.086,187.008,532.494,756.42,299.99,93779,0.79,10125,371.979,2025/06/05 14:37:12.074
3831979032.086,182.901,529.260,757.09,299.99,94272,0.79,10125,371.979,2025/06/05 14:37:13.063
3831979033.086,192.726,537.022,757.09,299.99,93034,0.79,10125,371.979,2025/06/05 14:37:14.057
3831979034.086,198.808,541.815,756.42,299.99,92319,0.79,10125,371.979,2025/06/05 14:37:15.065
3831979035.086,197.890,541.085,756.16,299.99,92353,0.79,10125,371.979,2025/06/05 14:37:16.065
3831979036.086,214.516,554.233,756.88,299.99,90454,0.79,10125,371.979,2025/06/05 14:37:17.074
3831979037.090,209.958,550.637,757.19,299.99,90830,0.79,10125,371.979,2025/06/05 14:37:18.070
3831979038.086,207.720,548.869,757.19,299.99,90736,0.79,10125,371.979,2025/06/05 14:37:19.058
3831979039.086,221.444,559.701,756.62,299.99,89396,0.79,10125,371.979,2025/06/05 14:37:20.068
3831979040.086,212.508,552.644,756.73,299.99,90448,0.79,10125,371.979,2025/06/05 14:37:21.069
3831979041.086,220.748,559.159,757.09,299.99,89477,0.79,10125,371.979,2025/06/05 14:37:22.080
3831979042.086,232.857,568.722,756.88,299.99,87927,0.79,10125,371.979,2025/06/05 14:37:23.063
3831979043.091,228.882,565.579,756.73,299.99,88269,0.79,10125,371.979,2025/06/05 14:37:24.065
3831979044.086,227.897,564.799,756.62,299.99,88704,0.79,10125,371.979,2025/06/05 14:37:25.064
3831979045.086,229.148,565.787,756.62,299.99,88595,0.79,10125,371.979,2025/06/05 14:37:26.062
3831979046.086,231.010,567.259,756.62,299.99,88322,0.79,10125,371.979,2025/06/05 14:37:27.083
3831979047.086,221.670,559.882,756.73,299.99,89271,0.79,10125,371.979,2025/06/05 14:37:28.059
3831979048.086,226.544,563.743,757.40,300.00,88726,0.79,10125,371.979,2025/06/05 14:37:29.070
3831979049.086,233.741,569.420,756.88,299.99,87714,0.79,10125,371.979,2025/06/05 14:37:30.069
3831979050.086,228.989,565.670,757.09,299.99,88213,0.79,10125,371.979,2025/06/05 14:37:31.071
3831979051.086,234.082,569.690,756.88,299.99,87739,0.79,10125,371.979,2025/06/05 14:37:32.083
3831979052.086,239.590,574.046,757.19,300.00,87137,0.79,10125,371.979,2025/06/05 14:37:33.065
3831979053.086,228.496,565.276,756.88,300.00,88556,0.79,10125,371.979,2025/06/05 14:37:34.063
3831979054.086,232.226,568.223,756.88,299.99,88272,0.79,10125,371.979,2025/06/05 14:37:35.078
3831979055.086,224.886,562.408,755.95,300.01,88677,0.79,10125,371.979,2025/06/05 14:37:36.066
3831979056.086,221.538,559.772,756.42,299.99,89092,0.79,10125,371.979,2025/06/05 14:37:37.085
3831979057.086,230.484,566.847,756.88,300.00,88267,0.79,10125,371.979,2025/06/05 14:37:38.079
3831979058.086,242.461,576.306,756.73,299.99,86849,0.79,10125,371.979,2025/06/05 14:37:39.077
3831979059.090,234.446,569.969,756.42,299.99,87733,0.79,10125,371.979,2025/06/05 14:37:40.084
3831979060.086,216.027,555.423,756.73,300.00,89650,0.79,10125,371.979,2025/06/05 14:37:41.082
3831979061.086,216.798,556.040,757.19,300.00,89825,0.79,10125,371.979,2025/06/05 14:37:42.085
3831979062.086,217.414,556.526,757.09,299.99,89650,0.79,10125,371.979,2025/06/05 14:37:43.077
3831979063.086,221.578,559.799,756.16,300.00,89066,0.79,10125,371.979,2025/06/05 14:37:44.082
3831979064.086,228.527,565.293,756.42,300.00,88501,0.79,10125,371.979,2025/06/05 14:37:45.083
3831979065.086,230.188,566.605,756.42,299.99,88254,0.79,10125,371.979,2025/06/05 14:37:46.076
3831979066.086,218.346,557.261,757.09,300.00,89199,0.79,10125,371.979,2025/06/05 14:37:47.097
3831979067.088,226.285,563.525,756.62,300.00,88784,0.79,10125,371.979,2025/06/05 14:37:48.084
3831979068.086,222.537,560.567,756.73,299.99,89199,0.79,10125,371.979,2025/06/05 14:37:49.081
3831979069.086,228.051,564.921,756.62,300.00,88596,0.79,10125,371.979,2025/06/05 14:37:50.087
3831979070.086,234.425,569.960,756.88,299.99,87782,0.79,10125,371.979,2025/06/05 14:37:51.088
3831979071.086,229.287,565.901,756.88,300.00,88367,0.79,10125,371.979,2025/06/05 14:37:52.091
3831979072.086,228.820,565.524,756.42,300.00,88177,0.79,10125,371.979,2025/06/05 14:37:53.088
3831979073.086,230.696,567.010,756.62,300.00,87996,0.79,10125,371.979,2025/06/05 14:37:54.089
3831979074.086,232.210,568.207,756.62,299.99,88021,0.79,10125,371.979,2025/06/05 14:37:55.086
3831979075.089,222.633,560.637,756.42,300.00,88999,0.79,10125,371.979,2025/06/05 14:37:56.093
3831979076.086,225.358,562.798,756.88,300.00,88734,0.79,10125,371.979,2025/06/05 14:37:57.095
3831979077.086,234.281,569.842,756.62,300.00,87806,0.79,10125,371.979,2025/06/05 14:37:58.093
3831979078.086,234.860,570.301,756.73,300.00,87346,0.79,10125,371.979,2025/06/05 14:37:59.090
3831979079.086,230.767,567.071,756.88,300.00,88424,0.79,10125,371.979,2025/06/05 14:38:00.092
3831979080.086,211.839,552.121,757.09,300.00,90493,0.79,10125,371.979,2025/06/05 14:38:01.093
3831979081.086,218.198,557.144,757.09,300.00,89623,0.79,10125,371.979,2025/06/05 14:38:02.105
3831979082.086,228.656,565.398,756.62,300.00,88271,0.79,10125,371.979,2025/06/05 14:38:03.088
3831979083.086,216.141,555.521,757.19,300.00,89913,0.79,10125,371.979,2025/06/05 14:38:04.095
3831979084.087,215.195,554.772,757.09,300.00,90222,0.79,10125,371.979,2025/06/05 14:38:05.098
3831979085.086,229.845,566.339,756.73,300.00,88367,0.79,10125,371.979,2025/06/05 14:38:06.092
3831979086.086,256.989,587.783,756.73,300.00,84829,0.79,10125,371.979,2025/06/05 14:38:07.105
3831979087.086,255.530,586.633,756.88,300.00,85137,0.79,10125,371.979,2025/06/05 14:38:08.085
3831979088.086,261.974,591.728,757.09,299.99,84569,0.79,10125,371.979,2025/06/05 14:38:09.099
3831979089.086,268.119,596.576,756.73,300.00,83809,0.79,10125,371.979,2025/06/05 14:38:10.095
3831979090.089,261.296,591.184,756.62,300.00,84366,0.79,10125,371.979,2025/06/05 14:38:11.092
3831979091.086,268.227,596.656,756.42,300.00,83597,0.79,10125,371.979,2025/06/05 14:38:12.105
3831979092.087,264.810,593.961,756.73,300.01,84004,0.79,10125,371.979,2025/06/05 14:38:13.101
3831979093.087,254.651,585.939,756.88,300.00,85382,0.79,10125,371.979,2025/06/05 14:38:14.099
3831979094.086,253.696,585.174,756.31,300.01,85214,0.79,10125,371.979,2025/06/05 14:38:15.103
3831979095.086,258.217,588.748,756.42,300.01,84782,0.79,10125,371.979,2025/06/05 14:38:16.098
3831979096.087,259.079,589.440,757.09,300.01,84880,0.79,10125,371.979,2025/06/05 14:38:17.112
3831979097.087,265.079,594.182,757.19,300.01,83937,0.79,10125,371.979,2025/06/05 14:38:18.093
3831979098.086,265.595,594.585,756.88,299.99,83942,0.79,10125,371.979,2025/06/05 14:38:19.106
3831979099.086,264.374,593.620,756.88,300.00,84244,0.79,10125,371.979,2025/06/05 14:38:20.103
3831979100.086,263.753,593.133,757.09,300.00,84488,0.79,10125,371.979,2025/06/05 14:38:21.098
3831979101.086,252.803,584.484,757.19,300.01,85301,0.79,10125,371.979,2025/06/05 14:38:22.112
3831979102.086,256.234,587.189,756.88,300.00,85187,0.79,10125,371.979,2025/06/05 14:38:23.102
3831979103.086,257.664,588.322,757.09,300.01,84917,0.79,10125,371.979,2025/06/05 14:38:24.100
3831979104.086,263.053,592.572,756.62,300.01,84398,0.79,10125,371.979,2025/06/05 14:38:25.099
3831979105.086,273.195,600.584,756.62,300.00,83156,0.79,10125,371.979,2025/06/05 14:38:26.108
3831979106.089,283.002,608.333,756.73,300.00,82317,0.79,10125,371.979,2025/06/05 14:38:27.109
3831979107.090,273.288,600.654,756.42,300.01,82970,0.79,10125,371.979,2025/06/05 14:38:28.107
3831979108.087,273.180,600.576,756.88,300.01,83216,0.79,10125,371.979,2025/06/05 14:38:29.106
3831979109.087,270.140,598.172,756.73,300.01,83504,0.79,10125,371.979,2025/06/05 14:38:30.103
3831979110.087,276.080,602.867,756.88,300.01,83107,0.79,10125,371.979,2025/06/05 14:38:31.099
3831979111.088,275.242,602.214,757.40,300.02,83068,0.79,10125,371.979,2025/06/05 14:38:32.113
3831979112.088,255.280,586.444,757.40,300.01,85219,0.79,10125,371.979,2025/06/05 14:38:33.109
3831979113.086,259.382,589.673,756.73,300.02,84952,0.79,10125,371.979,2025/06/05 14:38:34.112
3831979114.086,269.199,597.427,756.62,300.01,83620,0.79,10125,371.979,2025/06/05 14:38:35.113
3831979115.086,267.798,596.320,756.62,300.01,83876,0.79,10125,371.979,2025/06/05 14:38:36.114
3831979116.086,270.523,598.473,756.62,300.01,83865,0.79,10125,371.979,2025/06/05 14:38:37.124
3831979117.086,258.519,588.993,756.88,300.03,84806,0.79,10125,371.979,2025/06/05 14:38:38.104
